name,image,ratings,no_of_ratings,discount_price,actual_price,category
"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, ...",https://m.media-amazon.com/images/I/61zODtv7sfL._AC_UL800_.jpg,4.1,26037.0,139.0,499.0,Smartphones
Spigen EZ Fit Tempered Glass Screen Guard for iPhone 12 Pro Max - 2 Pack,https://m.media-amazon.com/images/I/71YAtCRif1L._AC_UL800_.jpg,4.5,25971.0,1199.0,2899.0,Smartphones
"Syncwire LCD Writing Pad/ Tablet for Kids, Study Tab, e-Slate, Notebook, Portable writting Learning Slate Erasable Electri...",https://m.media-amazon.com/images/I/61f+dQOlZTL._AC_UL800_.jpg,4.6,25857.0,398.0,399.0,Laptops
"Syncwire 8.5 Inch LCD Writing Tablet E-Notepad Ruff Pad Doodle Board Drawing Tablet, Erasable Reusable Electronic Drawing ...",https://m.media-amazon.com/images/I/61f+dQOlZTL._AC_UL800_.jpg,4.6,25857.0,398.0,399.0,Tablets
AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),https://m.media-amazon.com/images/I/51oMO5QxnKL._AC_UL800_.jpg,4.4,25790.0,339.0,1100.0,Displays
Spigen Ultra Hybrid Back Cover Case for iPhone 13 Pro Max (TPU + Poly Carbonate | Matte Black),https://m.media-amazon.com/images/I/61bSiFAZ-mL._AC_UL800_.jpg,4.0,25683.0,1599.0,2599.0,Accessories
"Infinity (JBL Fuze 100, Wireless Portable Bluetooth Speaker with Mic, Deep Bass, Dual Equalizer, IPX7 Waterproof, Rugged F...",https://m.media-amazon.com/images/I/81QmRXKHWEL._AC_UL800_.jpg,4.1,25576.0,1499.0,2999.0,Audio
"Infinity (JBL) Fuze 100, Wireless Portable Bluetooth Speaker with Mic, Deep Bass, Dual Equalizer, IPX7 Waterproof, Rugged ...",https://m.media-amazon.com/images/I/81BJ598-3YL._AC_UL800_.jpg,4.1,25576.0,1499.0,2999.0,Audio
"Infinity (JBL) Fuze 100, Wireless Portable Bluetooth Speaker with Mic, Deep Bass, Dual Equalizer, IPX7 Waterproof, Rugged ...",https://m.media-amazon.com/images/I/81icy6ZklzL._AC_UL800_.jpg,4.1,25576.0,1499.0,2999.0,Audio
"Western Digital WD 5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBHDW0...",https://m.media-amazon.com/images/I/81SutYbus0L._AC_UL800_.jpg,4.4,25571.0,9648.0,13500.0,Peripherals
"Western Digital WD 1TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBHHG0...",https://m.media-amazon.com/images/I/81u47A2BChL._AC_UL800_.jpg,4.4,25571.0,4199.0,5400.0,Peripherals
"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6...",https://m.media-amazon.com/images/I/81WFWi9sKlL._AC_UL800_.jpg,4.4,25571.0,4499.0,5734.0,Peripherals
"Western Digital WD 2TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBHDW0...",https://m.media-amazon.com/images/I/81u47A2BChL._AC_UL800_.jpg,4.4,25571.0,5599.0,7905.0,Peripherals
"Amazon Basics Mini Display Port to HDMI Cable - 6 Feet (Full HD - 1080P), Gold",https://m.media-amazon.com/images/I/51T370ODuYL._AC_UL800_.jpg,4.3,25383.0,249.0,795.0,Displays
"JBL Endurance Run 2, Sports in Ear Wired Earphones with Mic, Pure Bass, Sweatproof, Flexsoft eartips, Magnetic Earbuds, Fl...",https://m.media-amazon.com/images/I/61b43-ia1+L._AC_UL800_.jpg,4.2,25356.0,1199.0,1799.0,Audio
"JBL Endurance Race True Wireless in Ear Earbuds, Active Sports Earbuds with Mic, 30Hrs Playtime, IP67 Water & Dustproof, S...",https://m.media-amazon.com/images/I/61k0z7v6ZyL._AC_UL800_.jpg,4.2,25356.0,4488.0,7999.0,Audio
"JBL Endurance Run 2, Sports in Ear Wired Earphones with Mic, Pure Bass, Sweatproof, Flexsoft eartips, Magnetic Earbuds, Fl...",https://m.media-amazon.com/images/I/61cWki-Zt1L._AC_UL800_.jpg,4.2,25356.0,1199.0,1799.0,Audio
"JBL Endurance Run 2, Sports in Ear Wired Earphones with Mic, Pure Bass, Sweatproof, Flexsoft eartips, Magnetic Earbuds, Fl...",https://m.media-amazon.com/images/I/61D6a-ocr3L._AC_UL800_.jpg,4.2,25356.0,1199.0,1799.0,Audio
"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",https://m.media-amazon.com/images/I/61mOT3YJfZL._AC_UL800_.jpg,4.2,25351.0,599.0,1999.0,Accessories
"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",https://m.media-amazon.com/images/I/51VC41nugWL._AC_UL800_.jpg,4.2,25351.0,379.0,1099.0,Accessories
"Wayona Nylon Braided (2 Pack) Long Lightning To Usb A Syncing And Fast Charging Data Cable For Iphone, Ipad Tablet (3Ft+6F...",https://m.media-amazon.com/images/I/61J-4UR7CFL._AC_UL800_.jpg,4.2,25351.0,619.0,1999.0,Smartphones
"Wayona Nylon Braided Usb Syncing And Charging Cable Lightning Cable For Iphone, Ipad (3Ft+6Ft, Black) - Pack Of 2",https://m.media-amazon.com/images/I/61RichUqRXL._AC_UL800_.jpg,4.2,25351.0,619.0,1999.0,Accessories
"Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack...",https://m.media-amazon.com/images/I/71ojkmsYe8L._AC_UL800_.jpg,4.2,25351.0,419.0,1299.0,Accessories
"Wayona Nylon Braided (2 Pack) USB Syncing and Charging Cable sync and Charging Cable for Iphone, Ipad, (3 FT Pack of 2, Bl...",https://m.media-amazon.com/images/I/61RichUqRXL._AC_UL800_.jpg,4.2,25351.0,599.0,1999.0,Accessories
"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipad (3 FT Pack of 1, Black)",https://m.media-amazon.com/images/I/610NrYhJYQL._AC_UL800_.jpg,4.2,25351.0,379.0,1099.0,Smartphones
"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iP...",https://m.media-amazon.com/images/I/71ojkmsYe8L._AC_UL800_.jpg,4.2,25351.0,379.0,1099.0,Smartphones
"Wayona Nylon Braided (2 Pack) Lightning to USB Syncing and Fast Charging Data Cable Compatible for iPhone 13, 12, 11, X, ...",https://m.media-amazon.com/images/I/61J-4UR7CFL._AC_UL800_.jpg,4.2,25351.0,649.0,1999.0,Smartphones
"Wayona Nylon Braided 6Ft Usb Data Sync And Charging Cable For Iphones, Ipad Air, Ipad Mini, Ipod Nano And Ipod Touch (6Ft,...",https://m.media-amazon.com/images/I/610NrYhJYQL._AC_UL800_.jpg,4.2,25351.0,419.0,1299.0,Accessories
Fujifilm Instax Mini 11 Instant Camera (Lilac Purple),https://m.media-amazon.com/images/I/713XBdb3P9L._AC_UL800_.jpg,4.3,25348.0,6499.0,6999.0,Cameras
Fujifilm Instax Mini 11 Instant Camera (Sky Blue),https://m.media-amazon.com/images/I/61PzfzkeGBL._AC_UL800_.jpg,4.3,25348.0,5888.0,6999.0,Cameras
Amazon Basics RJ45 Cat-6 Ethernet Patch/LAN Cable for Personal Computer - 10 Feet/3 Meters (Black),https://m.media-amazon.com/images/I/61DQtJPAJ1L._AC_UL800_.jpg,4.5,25338.0,349.0,800.0,Networking
"Gizga Essentials 2-in-1 Professional Cleaning Kit (XL -170ML) for Camera, Lens, Binocular, Laptop, TV, Monitor,Smartphone,...",https://m.media-amazon.com/images/I/61ro5ave7mL._AC_UL800_.jpg,4.2,25215.0,349.0,599.0,Smartphones
"Gizga Essentials Professional 6-in-1 Cleaning Kit for Cameras & Sensitive Electronics (Includes: Air Blower, Cotton Swabs,...",https://m.media-amazon.com/images/I/41GdkPjUtGS._AC_UL800_.jpg,4.2,25215.0,299.0,499.0,Cameras
"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (In...",https://m.media-amazon.com/images/I/81mP6za2sRL._AC_UL800_.jpg,4.2,25215.0,249.0,499.0,Smartphones
Xiaomi 11 Lite NE 5G (Jazz Blue 8GB RAM 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLE...,https://m.media-amazon.com/images/I/71XmlboxNZL._AC_UL800_.jpg,4.0,25175.0,25999.0,33999.0,Smartphones
AmazonBasics UV Protection Lens Filter - 58 mm,https://m.media-amazon.com/images/I/61ZYkcaRjgL._AC_UL800_.jpg,4.2,25044.0,259.0,599.0,Cameras
Nokia 105 Dual SIM (Black),https://m.media-amazon.com/images/I/61LffJw7v4L._AC_UL800_.jpg,4.0,24909.0,1579.0,1899.0,Smartphones
"Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapte...",https://m.media-amazon.com/images/I/81I3w4J6yjL._AC_UL800_.jpg,4.1,24863.0,17499.0,25999.0,Smartphones
"Samsung Galaxy M33 5G (Deep Ocean Blue, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapt...",https://m.media-amazon.com/images/I/81xvGbBFNhL._AC_UL800_.jpg,4.1,24863.0,17499.0,25999.0,Smartphones
"Samsung Galaxy M33 5G (Emerald Brown, 8GB, 128GB Storage) | 6000mAh Battery | 16GB RAM with RAM Plus | Travel Adapter to b...",https://m.media-amazon.com/images/I/81lnKynSaqL._AC_UL800_.jpg,4.1,24863.0,17499.0,25999.0,Accessories
"Samsung Galaxy M33 5G (Mystique Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapte...",https://m.media-amazon.com/images/I/81I3w4J6yjL._AC_UL800_.jpg,4.1,24863.0,15999.0,24999.0,Smartphones
"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter...",https://m.media-amazon.com/images/I/81lnKynSaqL._AC_UL800_.jpg,4.1,24863.0,15999.0,24999.0,Accessories
Tygot Lightweight & Portable Portable 7 Feet (84 Inch) Long Tripod Stand with Adjustable Mobile Clip Holder for All Mobile...,https://m.media-amazon.com/images/I/41NPQAhxOWS._AC_UL800_.jpg,3.9,24830.0,399.0,1999.0,Smartphones
"Tygot 3366 Aluminum Tripod (55-Inch), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smar...",https://m.media-amazon.com/images/I/51vy+P8k99L._AC_UL800_.jpg,3.9,24830.0,799.0,3999.0,Smartphones
Tygot Gorilla Tripod/Mini 33 CM (13 Inch) Tripod for Mobile Phone with Phone Mount | Flexible Gorilla Stand for DSLR & Act...,https://m.media-amazon.com/images/I/51I+SdOM9NL._AC_UL800_.jpg,3.9,24830.0,279.0,1999.0,Smartphones
Tygot Gorilla Tripod/Mini 33 CM (13 Inch) Tripod for Mobile Phone with Phone Mount & Remote | Flexible Gorilla Stand for D...,https://m.media-amazon.com/images/I/61h005AFsZL._AC_UL800_.jpg,3.9,24830.0,345.0,1999.0,Smartphones
Spigen Ultra Hybrid Back Cover Case for iPhone 12 Pro Max (TPU + Poly Carbonate | Navy Blue),https://m.media-amazon.com/images/I/61eivltvyFL._AC_UL800_.jpg,4.2,24509.0,1599.0,2599.0,Accessories
POPIO Tempered Glass Screen Protector Compatible for Samsung Galaxy F41 ; M31 ; M21 : M21s with Full Screen Coverage (exce...,https://m.media-amazon.com/images/I/719KWEHDTpL._AC_UL800_.jpg,3.9,24262.0,150.0,599.0,Accessories
"Transcend TS-RDF8K2 USB 3.1 Gen 1 SDXC/SDHC UHS-I, microSDXC/SDHC UHS-I and CompactFlash Memory Cards Multi Card Reader US...",https://m.media-amazon.com/images/I/418vlWDlDiL._AC_UL800_.jpg,4.5,24222.0,1232.0,1899.0,Accessories
Transcend TS-RDF5K USB 3.1 Gen 1 Card Reader (Black),https://m.media-amazon.com/images/I/71SS3zOdqOL._AC_UL800_.jpg,4.5,24222.0,697.0,1299.0,Accessories
"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-...",https://m.media-amazon.com/images/I/51LsYUMKHbL._AC_UL800_.jpg,4.4,24193.0,1399.0,2499.0,Accessories
"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes,...",https://m.media-amazon.com/images/I/61J+jJ+7F3L._AC_UL800_.jpg,4.2,24154.0,1999.0,9999.0,Wearables
"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes,...",https://m.media-amazon.com/images/I/61wde9OL-tL._AC_UL800_.jpg,4.2,24154.0,1999.0,9999.0,Wearables
"Fire-Boltt Ring 3 Smart Watch 1.8"" Biggest Display Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in ...",https://m.media-amazon.com/images/I/61sZFt+rv7L._AC_UL800_.jpg,4.2,24154.0,1999.0,9999.0,Wearables
"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes,...",https://m.media-amazon.com/images/I/61uUuRZ8yuL._AC_UL800_.jpg,4.2,24154.0,1999.0,9999.0,Wearables
"Fire-Boltt Ring 3 Smart Watch 1.8"" Biggest Display Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in ...",https://m.media-amazon.com/images/I/61Yi8xC7q6L._AC_UL800_.jpg,4.2,24154.0,1999.0,9999.0,Wearables
"Fire-Boltt Ring 3 Smart Watch 1.8"" Biggest Display Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in ...",https://m.media-amazon.com/images/I/61OM3oqbXRL._AC_UL800_.jpg,4.2,24154.0,1999.0,9999.0,Wearables
"SanDisk Ultra Dual Drive Luxe USB 3.0, USB 2.0 Type-C 256GB, Metal Pendrive for Mobile, Silver",https://m.media-amazon.com/images/I/81gqM6ouEcL._AC_UL800_.jpg,4.3,24098.0,2128.0,5700.0,Accessories
"SanDisk Ultra Dual Drive Luxe USB Type-C 512GB, Metal Pendrive for Mobile (Silver)",https://m.media-amazon.com/images/I/81gqM6ouEcL._AC_UL800_.jpg,4.3,24098.0,4198.0,11500.0,Accessories
"SanDisk 64GB Ultra Dual Drive Luxe Type USB C Flash Drive (5Y - SDDDC4-064G-I35, Silver)",https://m.media-amazon.com/images/I/81gqM6ouEcL._AC_UL800_.jpg,4.3,24098.0,868.0,1900.0,Accessories
"SanDisk Ultra Dual Drive Luxe USB Type C Flash Drive (Silver, 128 GB, 5Y - SDDDC4-128G-I35)",https://m.media-amazon.com/images/I/81gqM6ouEcL._AC_UL800_.jpg,4.3,24098.0,1249.0,3000.0,Accessories
"SanDisk Ultra Dual Drive Luxe 32GB USB Type C Flash Drive (Silver, 5Y - SDDDC4-032G-I35)",https://m.media-amazon.com/images/I/81gqM6ouEcL._AC_UL800_.jpg,4.3,24098.0,769.0,1300.0,Accessories
Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14 Plus / 13 Pro Max - 2 Pack,https://m.media-amazon.com/images/I/61OZ-jtsLAL._AC_UL800_.jpg,4.6,24092.0,1199.0,2899.0,Smartphones
"Samsung 7 kg Fully-Automatic Top Loading Washing Machine (WA70A4002GS/TL, Imperial Silver, Diamond drum)",https://m.media-amazon.com/images/I/510mV2GAtkL._AC_UL800_.jpg,4.4,24086.0,15790.0,21000.0,Smartphones
"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tra...",https://m.media-amazon.com/images/I/61DZclqQ4RL._AC_UL800_.jpg,3.9,24035.0,1299.0,6990.0,Wearables
"boAt Wave Lite Smartwatch with 1.69"" HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, ...",https://m.media-amazon.com/images/I/61apsPEds-L._AC_UL800_.jpg,3.9,24035.0,1299.0,6990.0,Wearables
"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Acti...",https://m.media-amazon.com/images/I/61-7uQcSj8L._AC_UL800_.jpg,3.9,24035.0,1299.0,6990.0,Wearables
"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design +...",https://m.media-amazon.com/images/I/514NPRZ1AQL._AC_UL800_.jpg,4.2,23720.0,2799.0,2999.0,Accessories
"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design +...",https://m.media-amazon.com/images/I/51eIHcTAdeL._AC_UL800_.jpg,4.2,23720.0,2799.0,2999.0,Accessories
"TP-Link USB to Ethernet Adapter (UE306), Foldable USB 3.0 to Gigabit Ethernet LAN Network Adapter, Supports Nintendo Switc...",https://m.media-amazon.com/images/I/41pfWStCrOL._AC_UL800_.jpg,4.5,23584.0,1099.0,1899.0,Accessories
TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,https://m.media-amazon.com/images/I/31SqXsT5zaL._AC_UL800_.jpg,4.5,23584.0,1099.0,1899.0,Accessories
Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),https://m.media-amazon.com/images/I/71NuyVVSy3L._AC_UL800_.jpg,4.2,23277.0,279.0,450.0,Peripherals
Kingston DataTraveler Exodia DTX/64 GB Pen Drive USB 3.2 Gen 1 (Multicolor),https://m.media-amazon.com/images/I/714gztCQMmL._AC_UL800_.jpg,4.2,23277.0,479.0,700.0,Peripherals
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69 HD Display with 550 NITS & 70%...",https://m.media-amazon.com/images/I/71A+muc-1zL._AC_UL800_.jpg,3.8,23231.0,1999.0,7990.0,Wearables
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69 HD Display with 550 NITS & 70%...",https://m.media-amazon.com/images/I/614AipEWSIL._AC_UL800_.jpg,3.8,23231.0,1999.0,7990.0,Wearables
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 7...",https://m.media-amazon.com/images/I/61uKfLv48sL._AC_UL800_.jpg,3.8,23231.0,1999.0,7990.0,Wearables
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 7...",https://m.media-amazon.com/images/I/61C32Tn1a+L._AC_UL800_.jpg,3.8,23231.0,1999.0,7990.0,Wearables
GIZGA Club-laptop Neoprene Reversible for 15.6-inches Laptop Sleeve - Black-Red,https://m.media-amazon.com/images/I/71wdGS+Kp1L._AC_UL800_.jpg,4.2,23226.0,209.0,499.0,Laptops
"Logitech K480 Wireless Multi-Device Keyboard for Windows, Apple iOS Android Or Chrome, Wireless Bluetooth, Compact Space-S...",https://m.media-amazon.com/images/I/6195WxBbzLL._AC_UL800_.jpg,4.3,23216.0,2495.0,2995.0,Peripherals
"Samsung Galaxy M13 (Midnight Blue, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",https://m.media-amazon.com/images/I/812YsUxpyfL._AC_UL800_.jpg,4.1,22813.0,12999.0,17999.0,Smartphones
"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",https://m.media-amazon.com/images/I/81Prc5i7hML._AC_UL800_.jpg,4.1,22813.0,12999.0,17999.0,Smartphones
"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",https://m.media-amazon.com/images/I/81AQybT5k6L._AC_UL800_.jpg,4.1,22813.0,14999.0,19499.0,Smartphones
"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",https://m.media-amazon.com/images/I/81-fFXQdPTL._AC_UL800_.jpg,4.1,22813.0,12999.0,17999.0,Smartphones
"Samsung Galaxy M13 5G (Stardust Brown, 4GB, 64GB Storage) | 5000mAh Battery | Upto 8GB RAM with RAM Plus",https://m.media-amazon.com/images/I/81-7A8yfUpL._AC_UL800_.jpg,4.1,22813.0,12999.0,16999.0,Smartphones
"Samsung Galaxy M13 (Stardust Brown, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",https://m.media-amazon.com/images/I/81Prc5i7hML._AC_UL800_.jpg,4.1,22813.0,10999.0,14999.0,Smartphones
"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",https://m.media-amazon.com/images/I/812YsUxpyfL._AC_UL800_.jpg,4.1,22813.0,10999.0,14999.0,Smartphones
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",https://m.media-amazon.com/images/I/81-fFXQdPTL._AC_UL800_.jpg,4.1,22813.0,10999.0,14999.0,Smartphones
"Samsung Galaxy M13 5G (Aqua Green, 4GB, 64GB Storage) | 5000mAh Battery | Upto 8GB RAM with RAM Plus",https://m.media-amazon.com/images/I/81AQybT5k6L._AC_UL800_.jpg,4.1,22813.0,12999.0,16999.0,Smartphones
"Samsung Galaxy M13 5G (Midnight Blue, 4GB, 64GB Storage) | 5000mAh Battery | Upto 8GB RAM with RAM Plus",https://m.media-amazon.com/images/I/71EjohFmm6L._AC_UL800_.jpg,4.1,22813.0,12999.0,16999.0,Smartphones
"Samsung Galaxy M13 5G (Midnight Blue, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",https://m.media-amazon.com/images/I/71EjohFmm6L._AC_UL800_.jpg,4.1,22813.0,14999.0,19499.0,Smartphones
"iQOO Z6 5G by vivo (Dynamo Black, 4GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Ba...",https://m.media-amazon.com/images/I/61SpA599GgL._AC_UL800_.jpg,4.0,22628.0,14499.0,19990.0,Smartphones
"iQOO Z6 5G by vivo (Dynamo Black, 4GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | Travel Ada...",https://m.media-amazon.com/images/I/61SpA599GgL._AC_UL800_.jpg,4.0,22628.0,13999.0,19990.0,Smartphones
"iQOO Z6 5G by vivo (Chromatic Blue, 4GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh ...",https://m.media-amazon.com/images/I/61cU9G3nwVL._AC_UL800_.jpg,4.0,22628.0,14499.0,19990.0,Smartphones
"iQOO Z6 Lite 5G by vivo (Mystic Night, 4GB RAM, 64GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 50...",https://m.media-amazon.com/images/I/61M0tGMbBPL._AC_UL800_.jpg,4.1,22254.0,13999.0,15999.0,Smartphones
"iQOO Z6 Lite 5G by vivo (Stellar Green, 4GB RAM, 64GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5...",https://m.media-amazon.com/images/I/61VbKHdE0rL._AC_UL800_.jpg,4.1,22254.0,13999.0,15999.0,Smartphones
"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Di...",https://m.media-amazon.com/images/I/61AFUMyh5QL._AC_UL800_.jpg,4.1,22254.0,14499.0,19999.0,Smartphones
"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Di...",https://m.media-amazon.com/images/I/61AFUMyh5QL._AC_UL800_.jpg,4.1,22254.0,15999.0,20999.0,Smartphones
"iQOO Z6 44W by vivo (Raven Black, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Di...",https://m.media-amazon.com/images/I/61ST4CMWEKL._AC_UL800_.jpg,4.1,22254.0,14499.0,19999.0,Smartphones
